binFilename	cpuStartTime	cpuStopTime	simTimeDuration	simDate
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.249	Jan 14, 2011 07:26:35
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.241	Jan 14, 2011 07:26:39
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.243	Jan 14, 2011 07:26:44
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.241	Jan 14, 2011 07:26:49
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.247	Jan 14, 2011 07:26:54
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.251	Jan 14, 2011 07:26:59
../bin/VPI-case-study-Simics-QURT-trig_MAGIC-pf_NONE-trace_NONE-O2.elf	31	461585	0.242	Jan 14, 2011 07:27:04
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	9.444	Jan 14, 2011 07:33:32
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	9.700	Jan 14, 2011 07:33:47
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	9.534	Jan 14, 2011 07:34:01
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	10.053	Jan 14, 2011 07:34:16
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	9.595	Jan 14, 2011 07:34:30
../bin/VPI-case-study-Simics-QURT-trig_GDB-pf_VPI-trace_NONE-O2.elf	31	461687	9.940	Jan 14, 2011 07:34:45
